EvID,PaperID,Vote,v_5,v_6,v_6_coded,v_5_6_merged,v_11,v_11_coded,v_12,v_14,v_15,v_16,v_16_coded,v_15_16_merged,v_19,v_19_coded,v_124,v_118,v_119,v_120,v_121
98,130,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,163,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,168,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,184,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,198,Essential,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,239,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,335,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,340,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,354,Worthwhile,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
98,371,Essential,Tester / Test Manager,NotAnswered,NotAnswered,Tester / Test Manager,5,5.0,Yes,Larger (10-49),Software-intensive embedded systems,NotAnswered,NotAnswered,Software-intensive embedded systems,automotive,Automotive,Germany,not quoted,quoted,quoted,not quoted
99,11,Essential,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,14,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,39,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,61,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,103,Unwise,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,142,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,154,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,241,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,243,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,255,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,294,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,307,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,352,Unimportant,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,356,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
99,387,Worthwhile,Requirements Engineer,NotAnswered,NotAnswered,Requirements Engineer,2,2.0,Yes,Small (1-4),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Medical devices,Healthcare,Switzerland,quoted,not quoted,not quoted,not quoted
100,29,Unimportant,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,53,Worthwhile,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,102,Unimportant,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,133,Worthwhile,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,177,Essential,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,187,Essential,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,242,Essential,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,275,Essential,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,327,Essential,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,339,Worthwhile,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,374,Essential,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,377,Unimportant,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,404,Unwise,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,416,Unimportant,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
100,432,Essential,Other (please specify),"Senior BA Trainer, University Information technology and Information Systems Lecturer.",Researcher,Researcher,20,20.0,Yes,Small (1-4),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Education,Education,Australia,not quoted,quoted,quoted,not quoted
101,16,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,17 years in software R&D,17.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,system and software senior engineer,Multiple Sectors,China,quoted,not quoted,not quoted,not quoted
101,25,Essential,Architect,NotAnswered,NotAnswered,Architect,17 years in software R&D,17.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,system and software senior engineer,Multiple Sectors,China,quoted,not quoted,not quoted,not quoted
101,43,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,17 years in software R&D,17.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,system and software senior engineer,Multiple Sectors,China,quoted,not quoted,not quoted,not quoted
101,44,Unimportant,Architect,NotAnswered,NotAnswered,Architect,17 years in software R&D,17.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,system and software senior engineer,Multiple Sectors,China,quoted,not quoted,not quoted,not quoted
101,53,Worthwhile,Architect,NotAnswered,NotAnswered,Architect,17 years in software R&D,17.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,system and software senior engineer,Multiple Sectors,China,quoted,not quoted,not quoted,not quoted
101,84,Essential,Architect,NotAnswered,NotAnswered,Architect,17 years in software R&D,17.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,system and software senior engineer,Multiple Sectors,China,quoted,not quoted,not quoted,not quoted
